ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,Visibility,"External Product URL","Total Sales","Attribute Name (pa_color)","Attribute Value (pa_color)","Attribute In Variations (pa_color)","Attribute Is Visible (pa_color)","Attribute Is Taxonomy (pa_color)","Attribute Name (pa_size)","Attribute Value (pa_size)","Attribute In Variations (pa_size)","Attribute Is Visible (pa_size)","Attribute Is Taxonomy (pa_size)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL",Brands,Collections,"Product Type",Tags,"Product categories","Product tags",Status,Author,Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating"
2300,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/72/,1706,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,72,,,72,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2303,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/74/,1708,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,74,,,74,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2305,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/76/,1712,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,76,,,76,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2307,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-14,product,http://54.255.181.242/lagobe/product/77/,1714,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,77,,,77,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2309,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-14,product,http://54.255.181.242/lagobe/product/78/,1716,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,78,,,78,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2312,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a1/,1798,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a1,,,a1,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2315,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a3/,1803,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a3,,,a3,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2328,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a2/,1801,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Lesbian>Polo shirt","Polo shirt",publish,1,a2,,,a2,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2330,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a4/,1805,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Lesbian>Polo shirt","Polo shirt",publish,1,a4,,,a4,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2332,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a5/,1806,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a5,,,a5,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2334,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a6/,1808,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Lesbian>Polo shirt","Polo shirt",publish,1,a6,,,a6,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2336,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a7/,1809,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a7,,,a7,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2338,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a9/,1812,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Lesbian>Polo shirt","Polo shirt",publish,1,a9,,,a9,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2340,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a8/,1810,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Lesbian>Polo shirt","Polo shirt",publish,1,a8,,,a8,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2342,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a10/,1814,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Lesbian>Polo shirt","Polo shirt",publish,1,a10,,,a10,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2344,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a11/,1816,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Lesbian>Polo shirt","Polo shirt",publish,1,a11,,,a11,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
2346,"Bulltus Polo","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>","<h3><strong><span style=""color: #999999;"">- เสื้อโปโลรุ่นนี้จะยังคงความคลาสสิคอยู่ เเต่จะเพิ่มดีเทล ในส่วนของตัวปกให้ดูมีลูกเล่นเเละดูน่าสนใจ </span></strong>
<strong><span style=""color: #999999;"">- เหมาะสำหรับคนที่ชอบเเต่งตัวสไตล์เรียบๆ แต่ดูมีกิมมิก</span></strong>
<strong><span style=""color: #999999;"">- สามารถนำมา mix&amp;Match ได้กับหลายชุดหลายลุคได้สบายๆ</span></strong></h3>",2017-07-14,product,http://54.255.181.242/lagobe/product/a12/,1817,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Bulltus brand",Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a12,,,a12,0,open,closed,2017-07-14,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
